url_canonical,url_final,title,word_count,text_len,Short Description (<5 words),ds_link,Company,Industry,Technology,Tag,Year,text_exists,good,srank,merged_text_path
https://eng.lyft.com/how-lyft-creates-hyper-accurate-maps-from-open-source-maps-and-real-time-data-8dcf9abdd46a,https://eng.lyft.com/how-lyft-creates-hyper-accurate-maps-from-open-source-maps-and-real-time-data-8dcf9abdd46a,How Lyft Creates Hyper-Accurate Maps from Open-Source Maps and Real-Time Data,0,0,Detect errors in maps,https://eng.lyft.com/how-lyft-creates-hyper-accurate-maps-from-open-source-maps-and-real-time-data-8dcf9abdd46a,Lyft,Delivery and mobility,Predictive ML,"ops, ETA prediction",2019.0,,False,50,
https://eng.lyft.com/how-lyft-predicts-your-destination-with-attention-791146b0a439,https://eng.lyft.com/how-lyft-predicts-your-destination-with-attention-791146b0a439,How Lyft predicts a rider’s destination for better in-app experience | by Hyungjun Lee | Lyft Engineering,1490,9115,Provide location suggestions,https://eng.lyft.com/how-lyft-predicts-your-destination-with-attention-791146b0a439,Lyft,Delivery and mobility,Predictive ML,recommender system,2020.0,True,True,1,merged/texts/18ca33c31995de95f4df9629be9794ddc8a59413.txt
https://eng.lyft.com/lyft-marketing-automation-b43b7b7537cc,https://eng.lyft.com/lyft-marketing-automation-b43b7b7537cc,Building Lyft’s Marketing Automation Platform | by Ajay Sampat | Lyft Engineering,1492,9497,Build a marketing automation platform,https://eng.lyft.com/lyft-marketing-automation-b43b7b7537cc,Lyft,Delivery and mobility,Predictive ML,ad ranking / targeting,2019.0,True,True,1,merged/texts/e8f30f88f22f4c75d9166ffa40153e3939a95b63.txt
https://eng.lyft.com/making-long-term-forecasts-at-lyft-fac475b3ba52,https://eng.lyft.com/making-long-term-forecasts-at-lyft-fac475b3ba52,Making cohort-based long-term forecasts at Lyft | by Hamed Hasheminia | Lyft Engineering,3348,19624,Predict rides and driver hours,https://eng.lyft.com/making-long-term-forecasts-at-lyft-fac475b3ba52,Lyft,Delivery and mobility,Predictive ML,demand forecasting,2019.0,True,True,1,merged/texts/31ef12f5e34aa191e61db9ce9ab144bfa967f78c.txt
https://eng.lyft.com/pricing-at-lyft-8a4022065f8b,https://eng.lyft.com/pricing-at-lyft-8a4022065f8b,Pricing at Lyft. By Yanqiao Wang | by Yanqiao Wang | Lyft Engineering,1225,8327,Optimize trip price,https://eng.lyft.com/pricing-at-lyft-8a4022065f8b,Lyft,Delivery and mobility,Predictive ML,pricing,2022.0,True,True,1,merged/texts/423991dd141bd8a0d94d81a63b3874811bffad34.txt
https://eng.lyft.com/real-time-spatial-temporal-forecasting-lyft-fa90b3f3ec24,https://eng.lyft.com/real-time-spatial-temporal-forecasting-lyft-fa90b3f3ec24?gi=c0221e896993,Real-Time Spatial Temporal Forecasting @ Lyft | by Rakesh Kumar | Lyft Engineering,3162,20956,Forecast market conditions,https://eng.lyft.com/real-time-spatial-temporal-forecasting-lyft-fa90b3f3ec24,Lyft,Delivery and mobility,Predictive ML,"demand forecasting, pricing",2025.0,True,True,1,merged/texts/d60f040cf6cc6d6a6fc9f4b1fe20d14fa9e5bc23.txt
https://eng.lyft.com/the-recommendation-system-at-lyft-67bc9dcc1793,https://eng.lyft.com/the-recommendation-system-at-lyft-67bc9dcc1793,The Recommendation System at Lyft | by Jinshu Niu | Lyft Engineering,1409,8927,Recommend content in app,https://eng.lyft.com/the-recommendation-system-at-lyft-67bc9dcc1793,Lyft,Delivery and mobility,Predictive ML,recommender system,2023.0,True,True,1,merged/texts/b20f545046d528da8b75cdf6bbbce9db552f59ed.txt
https://eng.snap.com/embedding-based-retrieval,https://eng.snap.com/embedding-based-retrieval,Embedding-based Retrieval with Two-Tower Models in Spotlight,1640,10296,Personalize recommendations based on user interests,https://eng.snap.com/embedding-based-retrieval,Snap,Social platforms,Predictive ML,recommender system,2023.0,True,True,0,merged/texts/5e36ddc1d5d0bd65ad710981401f901d83668036.txt
https://eng.snap.com/machine-learning-snap-ad-ranking,https://eng.snap.com/machine-learning-snap-ad-ranking,Machine Learning for Snapchat Ad Ranking,2978,18671,Rank relevant ads,https://eng.snap.com/machine-learning-snap-ad-ranking,Snap,Social platforms,Predictive ML,ad ranking / targeting,2022.0,True,True,0,merged/texts/0f9bfb84b259b5d08b12d54e6c00438ef200583e.txt
https://eng.snap.com/snap-ads-understanding,https://eng.snap.com/snap-ads-understanding,Snap Ads Understanding: From Pixels to Words,1807,12589,Review ads at scale,https://eng.snap.com/snap-ads-understanding,Snap,Social platforms,Predictive ML,spam / content moderation,2025.0,True,True,0,merged/texts/b2b0978c48f13d52cb7973ae1ead206c83e02e7b.txt
https://engblog.nextdoor.com/let-ai-entertain-you-increasing-user-engagement-with-generative-ai-and-rejection-sampling-50a402264f56,https://engblog.nextdoor.com/let-ai-entertain-you-increasing-user-engagement-with-generative-ai-and-rejection-sampling-50a402264f56?gi=9b46cd581b72,Let AI Entertain You: Increasing User Engagement with Generative AI and Rejection Sampling | by Jaewon Yang | Nextdoor Engineering,2700,16520,Generate engaging email subject lines,https://engblog.nextdoor.com/let-ai-entertain-you-increasing-user-engagement-with-generative-ai-and-rejection-sampling-50a402264f56,Nextdoor,Social platforms,Generative AI & LLM,content personalization,2023.0,True,True,1,merged/texts/e00b560bad9a61a760cff7d808a6993f585c096e.txt
https://engblog.nextdoor.com/nextdoor-notifications-how-we-use-ml-to-keep-neighbors-informed-57d8f707aab0?gi=85c7ad8c8658,https://engblog.nextdoor.com/nextdoor-notifications-how-we-use-ml-to-keep-neighbors-informed-57d8f707aab0?gi=66c10fe9912e,Nextdoor Notifications: How we use ML to keep neighbors informed | by Karthik Jayasurya | Nextdoor Engineering,2539,16474,Send relevant and timely updates,https://engblog.nextdoor.com/nextdoor-notifications-how-we-use-ml-to-keep-neighbors-informed-57d8f707aab0?gi=85c7ad8c8658,Nextdoor,Social platforms,Predictive ML,content personalization,2021.0,True,True,1,merged/texts/c45d9efd826db6b6a344c38f0e37520d3ca8695f.txt
https://engblog.nextdoor.com/using-predictive-technology-to-foster-constructive-conversations-4af437942bd4,https://engblog.nextdoor.com/using-predictive-technology-to-foster-constructive-conversations-4af437942bd4,Using predictive technology to foster constructive conversations | by Cathleen Li | Nextdoor Engineering,1904,12175,Predict harmful comments ,https://engblog.nextdoor.com/using-predictive-technology-to-foster-constructive-conversations-4af437942bd4,Nextdoor,Social platforms,NLP,spam / content moderation,2022.0,True,True,1,merged/texts/1fa97705106695e2faae158665bdaa18d1912611.txt
https://engineering.atspotify.com/2020/04/reach-for-the-top-how-spotify-built-shortcuts-in-just-six-months/,https://engineering.atspotify.com/2020/04/reach-for-the-top-how-spotify-built-shortcuts-in-just-six-months,Reach for the Top: How Spotify Built Shortcuts in Just Six Months | Spotify Engineering,2495,15064,Recommend shortcuts for homepage,https://engineering.atspotify.com/2020/04/reach-for-the-top-how-spotify-built-shortcuts-in-just-six-months/,Spotify,Media and streaming,Predictive ML,"recommender system, product feature",2020.0,True,True,0,merged/texts/e1e3da9555fa31fa1cb13806e26a9073891251ac.txt
https://engineering.atspotify.com/2021/11/the-rise-and-lessons-learned-of-ml-models-to-personalize-content-on-home-part-i/,https://engineering.atspotify.com/2021/11/the-rise-and-lessons-learned-of-ml-models-to-personalize-content-on-home-part-i,The Rise (and Lessons Learned) of ML Models to Personalize Content on Home (Part I) | Spotify Engineering,1761,10608,"Personalize homepage content (podcasts, playlist, music)",https://engineering.atspotify.com/2021/11/the-rise-and-lessons-learned-of-ml-models-to-personalize-content-on-home-part-i/,Spotify,Media and streaming,Predictive ML,recommender system,2021.0,True,True,0,merged/texts/84fdb0018efb62ec6b04bb22cca8070771952a14.txt
https://engineering.atspotify.com/2021/11/the-rise-and-lessons-learned-of-ml-models-to-personalize-content-on-home-part-ii/,https://engineering.atspotify.com/2021/11/the-rise-and-lessons-learned-of-ml-models-to-personalize-content-on-home-part-ii,The Rise (and Lessons Learned) of ML Models to Personalize Content on Home (Part II) | Spotify Engineering,3361,20058,"Personalize homepage content (podcasts, playlist, music)",https://engineering.atspotify.com/2021/11/the-rise-and-lessons-learned-of-ml-models-to-personalize-content-on-home-part-ii/,Spotify,Media and streaming,Predictive ML,recommender system,2021.0,True,True,0,merged/texts/718d5945751bed9458d9c72172027d91ace1a6a5.txt
https://engineering.atspotify.com/2022/03/introducing-natural-language-search-for-podcast-episodes/,https://engineering.atspotify.com/2022/03/introducing-natural-language-search-for-podcast-episodes,Introducing Natural Language Search for Podcast Episodes | Spotify Engineering,2072,12929,Search for podcasts,https://engineering.atspotify.com/2022/03/introducing-natural-language-search-for-podcast-episodes/,Spotify,Media and streaming,NLP,search,2022.0,True,True,0,merged/texts/6bac8429e13223327807df62c080c89801be94b2.txt
https://engineering.atspotify.com/2022/06/how-we-built-infrastructure-to-run-user-forecasts-at-spotify/,https://engineering.atspotify.com/2022/06/how-we-built-infrastructure-to-run-user-forecasts-at-spotify,How We Built Infrastructure to Run User Forecasts at Spotify | Spotify Engineering,1417,9077,Forecast user activity metrics,https://engineering.atspotify.com/2022/06/how-we-built-infrastructure-to-run-user-forecasts-at-spotify/ ,Spotify,Media and streaming,Predictive ML,data analytics,2022.0,True,True,0,merged/texts/7b2de2752764bfab3f945b11712a54ca91bf6599.txt
https://engineering.atspotify.com/2023/04/large-scale-generation-of-ml-podcast-previews-at-spotify-with-google-dataflow/,https://engineering.atspotify.com/2023/04/large-scale-generation-of-ml-podcast-previews-at-spotify-with-google-dataflow,Large-Scale Generation of ML Podcast Previews at Spotify with Google Dataflow | Spotify Engineering,2448,15087,Generate audio podcast previews,https://engineering.atspotify.com/2023/04/large-scale-generation-of-ml-podcast-previews-at-spotify-with-google-dataflow/,Spotify,Media and streaming,Predictive ML,product feature,2023.0,True,True,0,merged/texts/80c393ef53003be885895c9e4763fd80cd9ad305.txt
https://engineering.atspotify.com/2023/06/experimenting-with-machine-learning-to-target-in-app-messaging/,https://engineering.atspotify.com/2023/06/experimenting-with-machine-learning-to-target-in-app-messaging,Experimenting with Machine Learning to Target In-App Messaging | Spotify Engineering,1506,8802,Target in-app messaging,https://engineering.atspotify.com/2023/06/experimenting-with-machine-learning-to-target-in-app-messaging/,Spotify,Media and streaming,Predictive ML,"content personalization, product feature",2023.0,True,True,0,merged/texts/a283842814eff09acce4c617400f577b533a2b75.txt
https://engineering.atspotify.com/2023/11/how-we-automated-content-marketing-to-acquire-users-at-scale/,https://engineering.atspotify.com/2023/11/how-we-automated-content-marketing-to-acquire-users-at-scale,How We Automated Content Marketing to Acquire Users at Scale | Spotify Engineering,3451,20897,Automatically generate ad content,https://engineering.atspotify.com/2023/11/how-we-automated-content-marketing-to-acquire-users-at-scale/,Spotify,Media and streaming,Predictive ML,"ad ranking / targeting, content personalization",2023.0,True,True,0,merged/texts/445b309614914cf52401a238a8cf715cb97360f2.txt
https://engineering.atspotify.com/2024/10/how-we-generated-millions-of-content-annotations/,https://engineering.atspotify.com/2024/10/how-we-generated-millions-of-content-annotations,How We Generated Millions of Content Annotations | Spotify Engineering,1156,7580,Generate content annotations,https://engineering.atspotify.com/2024/10/how-we-generated-millions-of-content-annotations/,Spotify,Media and streaming,Generative AI & LLM,ops,2024.0,True,True,0,merged/texts/ec3fa17a4c564d81582d48a8ed346c1148c6f7db.txt
https://engineering.atspotify.com/2025/11/context-engineering-background-coding-agents-part-2,https://engineering.atspotify.com/2025/11/context-engineering-background-coding-agents-part-2,"Background Coding Agents (Honk, Part 2): Context Engineering | Spotify Engineering",1864,11019,Improve developer productivity,https://engineering.atspotify.com/2025/11/context-engineering-background-coding-agents-part-2,Spotify,Media and streaming,AI agents,code generation / review,2025.0,True,True,0,merged/texts/24dd14a9f77f781a7bdeb9d99f2c51640759a668.txt
https://engineering.atspotify.com/2025/11/spotifys-background-coding-agent-part-1,https://engineering.atspotify.com/2025/11/spotifys-background-coding-agent-part-1,"1,500+ PRs Later (Honk, Part 1): Spotify’s Journey with Our Background Coding Agent | Spotify Engineering",1565,9659,Improve developer productivity,https://engineering.atspotify.com/2025/11/spotifys-background-coding-agent-part-1,Spotify,Media and streaming,AI agents,code generation / review,2025.0,True,True,0,merged/texts/1ab47dc543f6ebdb1f1d50a903f1764bf1db3bd7.txt
https://engineering.atspotify.com/2025/12/feedback-loops-background-coding-agents-part-3,https://engineering.atspotify.com/2025/12/feedback-loops-background-coding-agents-part-3,"Background Coding Agents (Honk, Part 2): Predictable Results Through Strong Feedback Loops | Spotify Engineering",1448,8761,Improve developer productivity,https://engineering.atspotify.com/2025/12/feedback-loops-background-coding-agents-part-3,Spotify,Media and streaming,AI agents,code generation / review,2025.0,True,True,0,merged/texts/c9eee04512cc80096b7a3da4efd8e204e60cfffd.txt
https://engineering.autotrader.co.uk/2022/11/23/real-time-personalisation-of-search-results-with-auto-traders-customer-data-platform.html,https://engineering.autotrader.co.uk/2022/11/23/real-time-personalisation-of-search-results-with-auto-traders-customer-data-platform.html,Real-Time Personalisation of Search Results with Auto Trader's Customer Data Platform,0,0,Personalize automotive search results ,https://engineering.autotrader.co.uk/2022/11/23/real-time-personalisation-of-search-results-with-auto-traders-customer-data-platform.html,Autotrader,E-commerce and retail,Predictive ML,search,2022.0,,False,50,
https://engineering.autotrader.co.uk/2023/03/24/demonstrating-the-value-of-our-advertising-packages.html,https://engineering.autotrader.co.uk/2023/03/24/demonstrating-the-value-of-our-advertising-packages.html,Demonstrating the Value of our Packages,0,0,Predicting advertising performance,https://engineering.autotrader.co.uk/2023/03/24/demonstrating-the-value-of-our-advertising-packages.html,Autotrader,E-commerce and retail,Predictive ML,ad ranking / targeting,2023.0,,False,50,
https://engineering.autotrader.co.uk/2024/05/31/image-labels.html,https://engineering.autotrader.co.uk/2024/05/31/image-labels.html,"So many labels, so little time	 accelerating our image labelling process",0,0,Speed up the creation of labeled datasets,https://engineering.autotrader.co.uk/2024/05/31/image-labels.html,Autotrader,E-commerce and retail,CV,"ops, data analytics",2024.0,,False,50,
https://engineering.careem.com/tech/posts/temporary-holds-leveraging-machine-learning-models-to-reduce-fraud-while-improving-customer-experience,https://engineering.careem.com/tech/posts/temporary-holds-leveraging-machine-learning-models-to-reduce-fraud-while-improving-customer-experience,Temporary holds: Leveraging machine learning models to reduce fraud,1819,11881,Mitigate fraud risks with pre-authorisation,https://engineering.careem.com/tech/posts/temporary-holds-leveraging-machine-learning-models-to-reduce-fraud-while-improving-customer-experience,Careem,Delivery and mobility,Predictive ML,fraud detection,2024.0,True,True,0,merged/texts/18299870d8e834bc0b4b330515dc7f5875021d93.txt
https://engineering.careem.com/tech/posts/using-facial-recognition-technology-fraud-detection,https://engineering.careem.com/tech/posts/using-facial-recognition-technology-fraud-detection,Facial recognition to detect duplicate Captain accounts,1672,10916,Detect user duplicate accounts,https://engineering.careem.com/tech/posts/using-facial-recognition-technology-fraud-detection,Careem,Delivery and mobility,CV,fraud detection,2024.0,True,True,0,merged/texts/40d81d18cb720e4152e00f3af769d3d2317904c3.txt
https://engineering.fb.com/2021/01/26/ml-applications/news-feed-ranking/,https://engineering.fb.com/2021/01/26/ml-applications/news-feed-ranking/,"News Feed ranking, powered by machine learning - Engineering at Meta",1937,11590,Personalize the newsfeed content,https://engineering.fb.com/2021/01/26/ml-applications/news-feed-ranking/,Meta,Social platforms,Predictive ML,content personalization,2021.0,True,True,2,merged/texts/ecbf95ed3fbfc3771effd492b1b4bad3ea7ac3b4.txt
https://engineering.fb.com/2022/10/31/ml-applications/instagram-notification-management-machine-learning/,https://engineering.fb.com/2022/10/31/ml-applications/instagram-notification-management-machine-learning/,Improving Instagram notification management with machine learning and causal inference,1160,7364,Personalize daily digest notifications,https://engineering.fb.com/2022/10/31/ml-applications/instagram-notification-management-machine-learning/,Meta,Social platforms,Predictive ML,"causality, content personalization",2022.0,True,True,2,merged/texts/c1726305b05bd8eca60412b339d8a894e219f4f4.txt
https://engineering.fb.com/2023/08/09/ml-applications/scaling-instagram-explore-recommendations-system/,https://engineering.fb.com/2023/08/09/ml-applications/scaling-instagram-explore-recommendations-system/,Scaling the Instagram Explore recommendations system - Engineering at Meta,2090,13294,Show users relevant content at scale,https://engineering.fb.com/2023/08/09/ml-applications/scaling-instagram-explore-recommendations-system/,Meta,Social platforms,Predictive ML,recommender system,2023.0,True,True,2,merged/texts/7c0a8350671b959e9ba26a531261ad59264262e5.txt
https://engineering.fb.com/2024/06/24/data-infrastructure/leveraging-ai-for-efficient-incident-response/,https://engineering.fb.com/2024/06/24/data-infrastructure/leveraging-ai-for-efficient-incident-response/,Leveraging AI for efficient incident response - Engineering at Meta,1072,7147,Investigate reliability incidents using AI,https://engineering.fb.com/2024/06/24/data-infrastructure/leveraging-ai-for-efficient-incident-response/,Meta,Social platforms,Generative AI & LLM,software ops,2024.0,True,True,2,merged/texts/dbfb5ed674d0fd738407b6a50f3952ba2e10f9e3.txt
https://engineering.fb.com/2024/08/14/production-engineering/how-meta-animates-ai-generated-images-at-scale/,https://engineering.fb.com/2024/08/14/production-engineering/how-meta-animates-ai-generated-images-at-scale/,How Meta animates AI-generated images at scale - Engineering at Meta,1978,12541,Animate AI-generated images,https://engineering.fb.com/2024/08/14/production-engineering/how-meta-animates-ai-generated-images-at-scale/,Meta,Social platforms,Generative AI & LLM,product feature,2024.0,True,True,2,merged/texts/1b87082f4f6fafd819f6423dc8f1eee8d0a8fd5c.txt
https://engineering.fb.com/2024/11/19/data-infrastructure/sequence-learning-personalized-ads-recommendations/,https://engineering.fb.com/2024/11/19/data-infrastructure/sequence-learning-personalized-ads-recommendations/,Sequence learning: A paradigm shift for personalized ads recommendations - Engineering at Meta,1590,11396,Deliver personalized ads,https://engineering.fb.com/2024/11/19/data-infrastructure/sequence-learning-personalized-ads-recommendations/,Meta,Social platforms,Predictive ML,"recommender system, ad ranking / targeting",2024.0,True,True,2,merged/texts/b377ddba1a3afd0105d69763ffdd65eeabe74dc9.txt
https://engineering.fb.com/2025/02/05/security/revolutionizing-software-testing-llm-powered-bug-catchers-meta-ach/,https://engineering.fb.com/2025/02/05/security/revolutionizing-software-testing-llm-powered-bug-catchers-meta-ach/,Revolutionizing software testing: Introducing LLM-powered bug catchers - Engineering at Meta,967,6379,Generate code tests,https://engineering.fb.com/2025/02/05/security/revolutionizing-software-testing-llm-powered-bug-catchers-meta-ach/,Meta,Social platforms,Generative AI & LLM,code generation / review,2025.0,True,True,2,merged/texts/0c1b6d613492c583dbf3db96c4b69b2527d366bc.txt
https://engineering.fb.com/2025/09/02/ml-applications/a-new-ranking-framework-for-better-notification-quality-on-instagram/,https://engineering.fb.com/2025/09/02/ml-applications/a-new-ranking-framework-for-better-notification-quality-on-instagram/,A New Ranking Framework for Better Notification Quality on Instagram - Engineering at Meta,1067,7550,Improve notification quality on social media,https://engineering.fb.com/2025/09/02/ml-applications/a-new-ranking-framework-for-better-notification-quality-on-instagram/,Meta,Social platforms,Predictive ML,"recommender system, product feature",2025.0,True,True,2,merged/texts/7ab1e3040be5c097040f8c94938d30b9a859aa68.txt
https://engineering.fb.com/2025/09/30/security/llms-are-the-key-to-mutation-testing-and-better-compliance/,https://engineering.fb.com/2025/09/30/security/llms-are-the-key-to-mutation-testing-and-better-compliance/,LLMs Are the Key to Mutation Testing and Better Compliance - Engineering at Meta,2162,14327,LLM-based software testing,https://engineering.fb.com/2025/09/30/security/llms-are-the-key-to-mutation-testing-and-better-compliance/,Meta,Social platforms,Generative AI & LLM,software ops,2025.0,True,True,2,merged/texts/a660c366ae7529ef28337389d5de152dee98eb16.txt
https://engineering.fb.com/2025/11/10/ml-applications/metas-generative-ads-model-gem-the-central-brain-accelerating-ads-recommendation-ai-innovation/,https://engineering.fb.com/2025/11/10/ml-applications/metas-generative-ads-model-gem-the-central-brain-accelerating-ads-recommendation-ai-innovation/,Meta’s Generative Ads Model (GEM): The Central Brain Accelerating Ads Recommendation AI Innovation - Engineering at Meta,2379,17094,Serve relevant ads,https://engineering.fb.com/2025/11/10/ml-applications/metas-generative-ads-model-gem-the-central-brain-accelerating-ads-recommendation-ai-innovation/,Meta,Social platforms,Generative AI & LLM,"recommender system, ad ranking / targeting",2025.0,True,True,2,merged/texts/c1e95de526ff2b8120c8343c568ea15b20668c0c.txt
https://engineering.grab.com/custom-vision-llm-at-grab,https://engineering.grab.com/custom-vision-llm-at-grab,How we built a custom vision LLM to improve document processing at Grab,1952,12632,Improve document processing,https://engineering.grab.com/custom-vision-llm-at-grab,Grab,Delivery and mobility,Generative AI & LLM,ops,2025.0,True,True,0,merged/texts/a9426c15ed258069daca951dca25bcc5657c9f34.txt
https://engineering.grab.com/graph-anomaly-model,https://engineering.grab.com/graph-anomaly-model,Unsupervised graph anomaly detection - Catching new fraudulent behaviours,1587,10145,Automatically detect new fraud types,https://engineering.grab.com/graph-anomaly-model,Grab,Delivery and mobility,Predictive ML,fraud detection,2023.0,True,True,0,merged/texts/0182774eebda8fbcc58652e9b5a5e73201f51178.txt
https://engineering.grab.com/graph-for-fraud-detection,https://engineering.grab.com/graph-for-fraud-detection,Graph for fraud detection,1758,10992,Detect fraud with graph models,https://engineering.grab.com/graph-for-fraud-detection,Grab,Delivery and mobility,Predictive ML,fraud detection,2022.0,True,True,0,merged/texts/de8c5cf07c59b7f18f45871d85989881e90a6733.txt
https://engineering.grab.com/hubble-data-discovery,https://engineering.grab.com/hubble-data-discovery,Enabling conversational data discovery with LLMs at Grab,2015,12672,Help users discover data,https://engineering.grab.com/hubble-data-discovery,Grab,Delivery and mobility,Generative AI & LLM,data analytics,2024.0,True,True,0,merged/texts/e19fb1c6b7f7076382580ca877534aa45e2d930a.txt
https://engineering.grab.com/llm-assisted-vector-similarity-search,https://engineering.grab.com/llm-assisted-vector-similarity-search,LLM-assisted vector similarity search,1812,12124,Enhance the accuracy of search,https://engineering.grab.com/llm-assisted-vector-similarity-search,Grab,Delivery and mobility,Generative AI & LLM,search,2024.0,True,True,0,merged/texts/bd0ccbae83e16b73b06c690700e94528572ee860.txt
https://engineering.grab.com/llm-powered-data-classification,https://engineering.grab.com/llm-powered-data-classification,LLM-powered data classification for data entities at scale,2486,16152,Automatically tag sensitive data,https://engineering.grab.com/llm-powered-data-classification,Grab,Delivery and mobility,Generative AI & LLM,"data analytics, ops",2023.0,True,True,0,merged/texts/d71873ff35962b54500fe00878fecde5cb51eff2.txt
https://engineering.grab.com/scalable-lookalike-audiences,https://engineering.grab.com/scalable-lookalike-audiences,Stepping up marketing for advertisers: Scalable lookalike audience,1532,10336,Сreate scalable lookalike audiences ,https://engineering.grab.com/scalable-lookalike-audiences,Grab,Delivery and mobility,Predictive ML,ad ranking / targeting,2023.0,True,True,0,merged/texts/a862f5602dbf511c8e3aa9378c12c04076c66493.txt
https://engineering.grab.com/scaling-marketing-for-merchants,https://engineering.grab.com/scaling-marketing-for-merchants,Scaling marketing for merchants with targeted and intelligent promos,1319,8537,Optimize promotional campaigns,https://engineering.grab.com/scaling-marketing-for-merchants,Grab,Delivery and mobility,Predictive ML,ad ranking / targeting,2023.0,True,True,0,merged/texts/9b5353b84bd45c7382845bca08503766171f7570.txt
https://engineering.grab.com/spellvault-evolution-beyond-llm,https://engineering.grab.com/spellvault-evolution-beyond-llm,"SpellVault’s evolution: Beyond LLM apps, towards the agentic future",2277,15133,Internal agentic AI platform,https://engineering.grab.com/spellvault-evolution-beyond-llm,Grab,Delivery and mobility,Generative AI & LLM,ops,2025.0,True,True,0,merged/texts/cb67b359a4eeb57dde0ea3db8575b24702788946.txt
https://engineering.grab.com/the-birth-of-grab-gpt,https://engineering.grab.com/the-birth-of-grab-gpt,"From failure to success: The birth of GrabGPT, Grab’s internal ChatGPT",997,6008,Internal ChatGPT-like tool,https://engineering.grab.com/the-birth-of-grab-gpt,Grab,Delivery and mobility,Generative AI & LLM,chatbot,2025.0,True,True,0,merged/texts/4eba39b643928137cff00909f9c339ed717888ab.txt
https://engineering.grab.com/transforming-the-analytics-landscape-with-RAG-powered-LLM,https://engineering.grab.com/transforming-the-analytics-landscape-with-RAG-powered-LLM,Leveraging RAG-powered LLMs for analytical tasks,1281,7910,Generate analytical reports using LLMs,https://engineering.grab.com/transforming-the-analytics-landscape-with-RAG-powered-LLM,Grab,Delivery and mobility,RAG,data analytics,2024.0,True,True,0,merged/texts/e146da7aac3f07ce054dd04e868de353f5edff73.txt
https://engineering.grab.com/user-foundation-models-for-grab,https://engineering.grab.com/user-foundation-models-for-grab,User foundation models for Grab,4275,28209,Better understand user preferences,https://engineering.grab.com/user-foundation-models-for-grab,Grab,Delivery and mobility,Generative AI & LLM,"recommender system, content personalization",2025.0,True,True,0,merged/texts/b9e2c5a274e031f9e309a274795a895baafb6fc5.txt
https://engineering.linkedin.com/blog/2020/course-recommendations-ai-part-one,https://www.linkedin.com/blog/engineering/learning/course-recommendations-ai-part-one,"A closer look at the AI behind course recommendations on LinkedIn Learning, Part 1",1008,6965,Serve personalized learning recommendations,https://engineering.linkedin.com/blog/2020/course-recommendations-ai-part-one,Linkedin,Social platforms,Predictive ML,recommender system,2020.0,True,True,2,merged/texts/f291876d48fc282ab057403a36a443be18a8a4c0.txt
https://engineering.linkedin.com/blog/2020/course-recommendations-ai-part-two,https://www.linkedin.com/blog/engineering/learning/course-recommendations-ai-part-two,"A closer look at the AI behind course recommendations on LinkedIn Learning, Part 2",2137,13904,Serve personalized learning recommendations,https://engineering.linkedin.com/blog/2020/course-recommendations-ai-part-two,Linkedin,Social platforms,Predictive ML,recommender system,2020.0,True,True,2,merged/texts/03a938e6a7f1ef6ab275a50f455e92337e094dd0.txt
https://engineering.linkedin.com/blog/2022/applying-multitask-learning-to-ai-models-at-linkedin,https://www.linkedin.com/blog/engineering/data-modeling/applying-multitask-learning-to-ai-models-at-linkedin,Applying multitask learning to AI models at LinkedIn,1956,12565,Improve ML model performance with multitask learning,https://engineering.linkedin.com/blog/2022/applying-multitask-learning-to-ai-models-at-linkedin,Linkedin,Social platforms,Predictive ML,"search, ops",2022.0,True,True,2,merged/texts/934376a28384e6f1bb28d30e3d1548e54751e2fd.txt
https://engineering.linkedin.com/blog/2022/challenges-and-practical-lessons-from-building-a-deep-learning-b,https://www.linkedin.com/blog/engineering/machine-learning/challenges-and-practical-lessons-from-building-a-deep-learning-b,Challenges and practical lessons from building a deep-learning-based ads CTR prediction model,2167,13515,Predict ad click-through rate,https://engineering.linkedin.com/blog/2022/challenges-and-practical-lessons-from-building-a-deep-learning-b,Linkedin,Social platforms,Predictive ML,ad ranking / targeting,2022.0,True,True,2,merged/texts/ceec2d0b8fd26f499a37cab38f41581e7aea5f3d.txt
https://engineering.linkedin.com/blog/2022/improving-job-matching-with-machine-learned-activity-features-,https://www.linkedin.com/blog/engineering/machine-learning/improving-job-matching-with-machine-learned-activity-features-,Improving job matching with machine-learned activity features,2637,16760,Deliver more relevant job recommendations,https://engineering.linkedin.com/blog/2022/improving-job-matching-with-machine-learned-activity-features-,Linkedin,Social platforms,Predictive ML,"recommender system, HR tasks",2022.0,True,True,2,merged/texts/da7b4118126edd42f03fcf1e62a40830b80b2a09.txt
https://engineering.linkedin.com/blog/2022/improving-post-search-at-linkedin,https://www.linkedin.com/blog/engineering/search/improving-post-search-at-linkedin,Improving Post Search at LinkedIn,1963,12749,Improve post search functionality,https://engineering.linkedin.com/blog/2022/improving-post-search-at-linkedin,Linkedin,Social platforms,Predictive ML,search,2022.0,True,True,2,merged/texts/fec1615ada97faf07c22de6d2fe085c0abdfbbd6.txt
